date,vix,vix3m,vx1,vx2,vx3,vrp_vix_vx1,term_vix3m_vix,slope_vx2_vx1
2022-01-27,30.49,30.87,28.83,28.49,27.76,1.6600000000000001,0.38000000000000256,-0.33999999999999986
2022-01-28,27.66,28.82,26.87,27.05,26.68,0.7899999999999991,1.1600000000000001,0.17999999999999972
2022-01-31,24.83,26.85,24.85,25.54,25.64,-0.020000000000003126,2.020000000000003,0.6899999999999977
2022-02-01,21.96,24.76,22.75,23.91,24.45,-0.7899999999999991,2.8000000000000007,1.1600000000000001
2022-02-02,22.09,25.14,22.03,23.63,24.42,0.05999999999999872,3.0500000000000007,1.5999999999999979
2022-02-03,24.35,26.67,25.73,26.07,26.15,-1.379999999999999,2.3200000000000003,0.33999999999999986
2022-02-04,23.22,26.25,24.26,25.15,25.7,-1.0400000000000027,3.030000000000001,0.889999999999997
2022-02-07,22.86,25.69,23.65,24.54,25.16,-0.7899999999999991,2.830000000000002,0.8900000000000006
2022-02-08,21.44,24.54,22.31,23.41,24.26,-0.8699999999999974,3.099999999999998,1.1000000000000014
2022-02-09,19.96,23.49,21.16,22.67,23.7,-1.1999999999999993,3.5299999999999976,1.5100000000000016
2022-02-10,23.91,26.07,24.22,24.58,25.06,-0.3099999999999987,2.16,0.35999999999999943
2022-02-11,27.36,28.83,27.81,27.69,27.03,-0.4499999999999993,1.4699999999999989,-0.11999999999999744
2022-02-14,28.33,29.44,28.34,27.75,27.02,-0.010000000000001563,1.110000000000003,-0.5899999999999999
2022-02-15,25.7,27.28,25.38,25.55,25.62,0.3200000000000003,1.5800000000000018,0.1700000000000017
2022-02-16,24.29,26.26,24.47,24.81,24.99,-0.17999999999999972,1.9700000000000024,0.33999999999999986
2022-02-17,28.11,29.32,27.57,26.83,26.49,0.5399999999999991,1.2100000000000009,-0.740000000000002
2022-02-18,27.75,29.22,28.15,27.28,26.85,-0.3999999999999986,1.4699999999999989,-0.8699999999999974
2022-02-21,27.75,,,,,,,
2022-02-22,28.81,29.11,27.96,27.09,26.65,0.8499999999999979,0.3000000000000007,-0.870000000000001
2022-02-23,31.02,30.88,29.67,28.51,27.83,1.3499999999999979,-0.14000000000000057,-1.1600000000000001
2022-02-24,30.32,30.05,28.55,27.72,27.13,1.7699999999999996,-0.2699999999999996,-0.8300000000000018
2022-02-25,27.59,28.04,27.26,26.95,26.55,0.3299999999999983,0.4499999999999993,-0.3100000000000023
2022-02-28,30.15,29.65,28.62,28.15,27.6,1.5299999999999976,-0.5,-0.4700000000000024
2022-03-01,33.32,32.59,32.12,30.68,29.59,1.2000000000000028,-0.7299999999999969,-1.4399999999999977
2022-03-02,30.74,30.97,29.61,29.09,28.32,1.129999999999999,0.23000000000000043,-0.5199999999999996
2022-03-03,30.48,30.8,29.91,29.47,28.74,0.5700000000000003,0.3200000000000003,-0.4400000000000013
2022-03-04,31.98,32.34,31.53,30.3,29.31,0.4499999999999993,0.360000000000003,-1.2300000000000004
2022-03-07,36.45,35.74,34.81,32.86,31.47,1.6400000000000006,-0.7100000000000009,-1.9500000000000028
2022-03-08,35.13,35.0,33.92,32.61,31.36,1.2100000000000009,-0.13000000000000256,-1.3100000000000023
2022-03-09,32.45,33.06,32.12,31.49,30.6,0.3300000000000054,0.6099999999999994,-0.629999999999999
2022-03-10,30.23,31.52,30.42,30.13,29.75,-0.19000000000000128,1.2899999999999991,-0.2900000000000027
2022-03-11,30.75,32.34,31.0,30.78,30.22,-0.25,1.5900000000000034,-0.21999999999999886
2022-03-14,31.77,33.32,31.8,31.72,31.0,-0.030000000000001137,1.5500000000000007,-0.08000000000000185
2022-03-15,29.83,31.96,30.73,30.23,29.79,-0.9000000000000021,2.1300000000000026,-0.5
2022-03-16,26.67,28.96,27.54,27.97,28.11,-0.8699999999999974,2.289999999999999,0.4299999999999997
2022-03-17,25.67,28.22,27.11,27.46,27.66,-1.4399999999999977,2.549999999999997,0.3500000000000014
2022-03-18,23.87,26.55,25.64,26.22,26.53,-1.7699999999999996,2.6799999999999997,0.5799999999999983
2022-03-21,23.53,26.38,25.48,26.17,26.64,-1.9499999999999993,2.849999999999998,0.6900000000000013
2022-03-22,22.94,25.85,25.0,25.72,26.17,-2.0599999999999987,2.91,0.7199999999999989
2022-03-23,23.57,26.41,24.89,25.75,26.15,-1.3200000000000003,2.84,0.8599999999999994
2022-03-24,21.67,25.3,24.27,25.45,25.99,-2.599999999999998,3.629999999999999,1.1799999999999997
2022-03-25,20.81,24.72,23.46,24.86,25.5,-2.650000000000002,3.91,1.3999999999999986
2022-03-28,19.63,24.18,22.99,24.61,25.26,-3.3599999999999994,4.550000000000001,1.620000000000001
2022-03-29,18.9,23.19,21.75,23.71,24.6,-2.8500000000000014,4.290000000000003,1.9600000000000009
2022-03-30,19.33,23.57,22.07,24.07,24.87,-2.740000000000002,4.240000000000002,2.0
2022-03-31,20.56,24.46,23.47,24.99,25.48,-2.91,3.900000000000002,1.5199999999999996
2022-04-01,19.63,24.21,22.33,24.21,25.04,-2.6999999999999993,4.580000000000002,1.8800000000000026
2022-04-04,18.57,23.03,20.96,23.15,24.37,-2.3900000000000006,4.460000000000001,2.1899999999999977
2022-04-05,21.03,24.9,23.26,24.84,25.65,-2.2300000000000004,3.8699999999999974,1.5799999999999983
2022-04-06,22.1,25.8,23.7,25.34,26.04,-1.5999999999999979,3.6999999999999993,1.6400000000000006
2022-04-07,21.55,25.23,22.98,24.71,25.65,-1.4299999999999997,3.6799999999999997,1.7300000000000004
2022-04-08,21.16,25.17,22.85,24.75,25.65,-1.6900000000000013,4.010000000000002,1.8999999999999986
2022-04-11,24.37,27.0,24.7,25.92,26.62,-0.3299999999999983,2.629999999999999,1.2200000000000024
2022-04-12,24.26,27.17,25.06,26.2,26.85,-0.7999999999999972,2.91,1.1400000000000006
2022-04-13,21.82,25.54,22.69,24.43,25.75,-0.870000000000001,3.719999999999999,1.7399999999999984
2022-04-14,22.7,26.03,23.42,25.1,26.15,-0.7200000000000024,3.330000000000002,1.6799999999999997
2022-04-15,22.7,,,,,,,
2022-04-18,22.17,25.75,22.95,24.79,25.97,-0.7799999999999976,3.5799999999999983,1.8399999999999999
2022-04-19,21.37,25.06,21.15,23.54,24.98,0.22000000000000242,3.6899999999999977,2.3900000000000006
2022-04-20,20.32,24.15,22.99,24.5,25.74,-2.669999999999998,3.8299999999999983,1.5100000000000016
2022-04-21,22.68,26.11,24.69,25.99,26.98,-2.0100000000000016,3.4299999999999997,1.2999999999999972
2022-04-22,28.21,29.87,27.99,28.22,28.58,0.22000000000000242,1.6600000000000001,0.23000000000000043
2022-04-25,27.02,29.07,27.26,27.71,28.1,-0.240000000000002,2.0500000000000007,0.4499999999999993
2022-04-26,33.52,33.14,30.3,29.95,29.79,3.2200000000000024,-0.38000000000000256,-0.3500000000000014
2022-04-27,31.6,32.2,30.82,30.39,30.06,0.7800000000000011,0.6000000000000014,-0.4299999999999997
2022-04-28,29.99,31.15,29.24,29.28,29.22,0.75,1.1600000000000001,0.0400000000000027
2022-04-29,33.4,33.18,31.65,31.21,30.63,1.75,-0.21999999999999886,-0.4399999999999977
2022-05-02,32.34,33.01,30.95,30.9,30.5,1.3900000000000041,0.6699999999999946,-0.05000000000000071
2022-05-03,29.25,30.81,28.89,29.34,29.36,0.35999999999999943,1.5599999999999987,0.4499999999999993
2022-05-04,25.42,28.09,25.76,26.99,27.61,-0.33999999999999986,2.669999999999998,1.2299999999999969
2022-05-05,31.2,32.68,31.33,31.37,31.11,-0.129999999999999,1.4800000000000004,0.0400000000000027
2022-05-06,30.19,32.31,30.81,30.79,30.62,-0.6199999999999974,2.120000000000001,-0.019999999999999574
2022-05-09,34.75,35.05,33.82,33.07,32.42,0.9299999999999997,0.29999999999999716,-0.75
2022-05-10,32.99,33.97,32.25,31.96,31.6,0.740000000000002,0.9799999999999969,-0.28999999999999915
2022-05-11,32.56,33.63,32.16,31.74,31.45,0.4000000000000057,1.0700000000000003,-0.41999999999999815
2022-05-12,31.77,33.08,31.25,31.26,31.11,0.5199999999999996,1.3099999999999987,0.010000000000001563
2022-05-13,28.87,30.7,28.82,29.4,29.85,0.05000000000000071,1.8299999999999983,0.5799999999999983
2022-05-16,27.47,29.51,27.59,28.09,28.98,-0.120000000000001,2.0400000000000027,0.5
2022-05-17,26.1,28.37,26.6,27.49,28.58,-0.5,2.2699999999999996,0.889999999999997
2022-05-18,30.96,32.8,31.52,31.38,30.99,-0.5599999999999987,1.8399999999999963,-0.14000000000000057
2022-05-19,29.35,30.79,29.29,29.76,29.68,0.060000000000002274,1.4399999999999977,0.4700000000000024
2022-05-20,29.43,31.14,29.42,29.96,29.91,0.00999999999999801,1.7100000000000009,0.5399999999999991
2022-05-23,28.48,30.29,29.08,29.83,29.8,-0.5999999999999979,1.8099999999999987,0.75
2022-05-24,29.45,30.74,29.19,29.85,29.86,0.259999999999998,1.2899999999999991,0.6600000000000001
2022-05-25,28.37,29.73,28.49,29.14,29.15,-0.11999999999999744,1.3599999999999994,0.6500000000000021
2022-05-26,27.5,29.28,28.06,29.06,29.2,-0.5599999999999987,1.7800000000000011,1.0
2022-05-27,25.72,28.02,26.87,28.17,28.43,-1.1500000000000021,2.3000000000000007,1.3000000000000007
2022-05-30,26.54,,,,,,,
2022-05-31,26.19,27.99,26.41,27.79,28.24,-0.21999999999999886,1.7999999999999972,1.379999999999999
2022-06-01,25.69,27.72,26.19,27.57,28.05,-0.5,2.0299999999999976,1.379999999999999
2022-06-02,24.72,27.06,25.6,27.08,27.47,-0.8800000000000026,2.34,1.4799999999999969
2022-06-03,24.79,27.33,25.96,27.3,27.74,-1.1700000000000017,2.539999999999999,1.3399999999999999
2022-06-06,25.07,27.22,25.59,26.97,27.53,-0.5199999999999996,2.1499999999999986,1.379999999999999
2022-06-07,24.02,26.52,24.68,26.3,26.9,-0.6600000000000001,2.5,1.620000000000001
2022-06-08,23.96,26.54,24.7,26.26,26.93,-0.7399999999999984,2.5799999999999983,1.5600000000000023
2022-06-09,26.09,28.01,26.42,27.5,27.87,-0.33000000000000185,1.9200000000000017,1.0799999999999983
2022-06-10,27.75,29.72,28.29,29.09,29.34,-0.5399999999999991,1.9699999999999989,0.8000000000000007
2022-06-13,34.02,34.24,33.47,32.89,32.11,0.5500000000000043,0.21999999999999886,-0.5799999999999983
2022-06-14,32.69,33.28,32.58,31.81,31.25,0.10999999999999943,0.5900000000000034,-0.7699999999999996
2022-06-15,29.62,30.78,30.03,29.98,30.0,-0.41000000000000014,1.1600000000000001,-0.05000000000000071
2022-06-16,32.95,33.49,31.92,31.49,31.4,1.0300000000000011,0.5399999999999991,-0.43000000000000327
2022-06-17,31.13,32.36,30.9,30.68,30.62,0.23000000000000043,1.2300000000000004,-0.21999999999999886
2022-06-20,31.03,,,,,,,
2022-06-21,30.19,31.25,30.32,30.19,30.15,-0.129999999999999,1.0599999999999987,-0.129999999999999
2022-06-22,28.95,30.24,29.01,29.12,29.37,-0.060000000000002274,1.2899999999999991,0.10999999999999943
2022-06-23,29.05,30.19,29.01,29.18,29.44,0.03999999999999915,1.1400000000000006,0.16999999999999815
2022-06-24,27.23,28.95,28.48,28.79,29.09,-1.25,1.7199999999999989,0.3099999999999987
2022-06-27,26.95,28.18,27.41,28.04,28.55,-0.46000000000000085,1.2300000000000004,0.629999999999999
2022-06-28,28.36,29.15,28.33,28.74,29.08,0.030000000000001137,0.7899999999999991,0.41000000000000014
2022-06-29,28.16,29.0,28.33,28.82,29.13,-0.16999999999999815,0.8399999999999999,0.490000000000002
2022-06-30,28.71,29.71,28.56,29.18,29.53,0.15000000000000213,1.0,0.620000000000001
2022-07-01,26.7,28.52,27.69,28.56,29.0,-0.990000000000002,1.8200000000000003,0.8699999999999974
2022-07-04,27.53,,,,,,,
2022-07-05,27.54,28.9,27.73,28.56,29.0,-0.19000000000000128,1.3599999999999994,0.8299999999999983
2022-07-06,26.73,28.39,27.2,28.15,28.72,-0.46999999999999886,1.6600000000000001,0.9499999999999993
2022-07-07,26.08,28.03,26.85,27.9,28.51,-0.7700000000000031,1.9500000000000028,1.0499999999999972
2022-07-08,24.64,27.3,26.05,27.4,28.11,-1.4100000000000001,2.66,1.3499999999999979
2022-07-11,26.17,28.25,27.19,28.12,28.71,-1.0199999999999996,2.0799999999999983,0.9299999999999997
2022-07-12,27.29,28.82,27.39,28.25,28.78,-0.10000000000000142,1.5300000000000011,0.8599999999999994
2022-07-13,26.82,28.56,26.86,27.88,28.68,-0.03999999999999915,1.7399999999999984,1.0199999999999996
2022-07-14,26.4,28.61,26.87,27.95,28.86,-0.4700000000000024,2.210000000000001,1.0799999999999983
2022-07-15,24.23,27.08,25.21,26.56,27.8,-0.9800000000000004,2.849999999999998,1.3499999999999979
2022-07-18,25.3,27.82,25.7,27.4,28.39,-0.3999999999999986,2.5199999999999996,1.6999999999999993
2022-07-19,24.5,27.31,24.83,27.04,28.0,-0.3299999999999983,2.8099999999999987,2.210000000000001
2022-07-20,23.88,26.7,26.27,27.53,28.33,-2.3900000000000006,2.8200000000000003,1.2600000000000016
2022-07-21,23.11,26.22,25.74,27.27,28.19,-2.629999999999999,3.1099999999999994,1.5300000000000011
2022-07-22,23.03,25.97,25.5,27.15,28.05,-2.469999999999999,2.9399999999999977,1.6499999999999986
2022-07-25,23.36,25.8,25.21,27.04,28.04,-1.8500000000000014,2.4400000000000013,1.8299999999999983
2022-07-26,24.69,26.42,25.95,27.44,28.3,-1.259999999999998,1.7300000000000004,1.490000000000002
2022-07-27,23.24,25.31,25.0,26.69,27.54,-1.7600000000000016,2.0700000000000003,1.6900000000000013
2022-07-28,22.33,24.33,23.67,25.55,26.66,-1.3400000000000034,2.0,1.879999999999999
2022-07-29,21.33,23.79,23.42,25.38,26.46,-2.0900000000000034,2.460000000000001,1.9599999999999973
2022-08-01,22.84,24.86,24.21,26.05,26.99,-1.370000000000001,2.0199999999999996,1.8399999999999999
2022-08-02,23.93,25.66,24.61,26.3,27.25,-0.6799999999999997,1.7300000000000004,1.6900000000000013
2022-08-03,21.95,24.37,23.16,25.15,26.33,-1.2100000000000009,2.4200000000000017,1.9899999999999984
2022-08-04,21.44,24.32,23.2,25.25,26.51,-1.759999999999998,2.879999999999999,2.0500000000000007
2022-08-05,21.15,24.18,22.45,24.8,26.25,-1.3000000000000007,3.030000000000001,2.3500000000000014
2022-08-08,21.29,24.48,22.66,24.87,26.33,-1.370000000000001,3.1900000000000013,2.210000000000001
2022-08-09,21.77,24.69,22.99,25.03,26.47,-1.2199999999999989,2.9200000000000017,2.0400000000000027
2022-08-10,19.74,23.46,21.35,23.6,25.35,-1.610000000000003,3.7200000000000024,2.25
2022-08-11,20.2,23.71,21.5,23.85,25.55,-1.3000000000000007,3.5100000000000016,2.3500000000000014
2022-08-12,19.53,23.31,21.19,23.62,25.22,-1.6600000000000001,3.7799999999999976,2.4299999999999997
2022-08-15,19.95,23.32,20.43,23.2,24.86,-0.4800000000000004,3.370000000000001,2.7699999999999996
2022-08-16,19.69,23.32,20.0,23.44,25.12,-0.3099999999999987,3.629999999999999,3.4400000000000013
2022-08-17,19.9,23.6,23.28,25.12,26.12,-3.3800000000000026,3.700000000000003,1.8399999999999999
2022-08-18,19.56,23.39,23.0,24.9,25.95,-3.4400000000000013,3.830000000000002,1.8999999999999986
2022-08-19,20.6,24.32,24.1,25.9,26.65,-3.5,3.719999999999999,1.7999999999999972
2022-08-22,23.8,26.0,25.82,27.02,27.47,-2.0199999999999996,2.1999999999999993,1.1999999999999993
2022-08-23,24.11,25.92,25.33,26.65,27.2,-1.2199999999999989,1.8100000000000023,1.3200000000000003
2022-08-24,22.82,24.89,24.35,25.97,26.7,-1.5300000000000011,2.0700000000000003,1.6199999999999974
2022-08-25,21.78,24.13,23.6,25.37,26.2,-1.8200000000000003,2.349999999999998,1.7699999999999996
2022-08-26,25.56,26.56,26.18,27.17,27.55,-0.620000000000001,1.0,0.990000000000002
2022-08-29,26.21,26.82,26.03,27.0,27.4,0.17999999999999972,0.6099999999999994,0.9699999999999989
2022-08-30,26.21,26.91,26.46,27.44,27.72,-0.25,0.6999999999999993,0.9800000000000004
2022-08-31,25.87,26.65,25.79,26.97,27.43,0.08000000000000185,0.7799999999999976,1.1799999999999997
2022-09-01,25.56,26.43,25.62,26.76,27.25,-0.060000000000002274,0.870000000000001,1.1400000000000006
2022-09-02,25.47,26.48,25.94,26.9,27.32,-0.4700000000000024,1.0100000000000016,0.9599999999999973
2022-09-05,25.99,,,,,,,
2022-09-06,26.91,27.59,26.76,27.43,27.63,0.14999999999999858,0.6799999999999997,0.6699999999999982
2022-09-07,24.64,26.1,24.9,26.05,26.65,-0.259999999999998,1.4600000000000009,1.1500000000000021
2022-09-08,23.61,25.52,24.32,25.73,26.39,-0.7100000000000009,1.9100000000000001,1.4100000000000001
2022-09-09,22.79,25.14,23.95,25.59,26.29,-1.1600000000000001,2.3500000000000014,1.6400000000000006
2022-09-12,23.87,25.37,23.92,25.39,26.0,-0.05000000000000071,1.5,1.4699999999999989
2022-09-13,27.27,27.95,26.75,27.52,27.69,0.5199999999999996,0.6799999999999997,0.7699999999999996
2022-09-14,26.16,27.46,26.42,27.47,27.68,-0.26000000000000156,1.3000000000000007,1.0499999999999972
2022-09-15,26.27,27.6,26.36,27.35,27.6,-0.08999999999999986,1.3300000000000018,0.990000000000002
2022-09-16,26.3,27.63,26.22,27.25,27.57,0.08000000000000185,1.3299999999999983,1.0300000000000011
2022-09-19,25.76,27.01,25.78,26.51,26.85,-0.019999999999999574,1.25,0.7300000000000004
2022-09-20,27.16,27.88,27.0,27.37,27.4,0.16000000000000014,0.7199999999999989,0.370000000000001
2022-09-21,27.99,28.76,28.2,28.1,27.8,-0.21000000000000085,0.7700000000000031,-0.09999999999999787
2022-09-22,27.35,28.22,28.1,27.88,27.64,-0.75,0.8699999999999974,-0.22000000000000242
2022-09-23,29.92,30.32,29.86,29.19,28.62,0.060000000000002274,0.3999999999999986,-0.6699999999999982
2022-09-26,32.26,31.77,30.92,30.1,29.43,1.3399999999999963,-0.48999999999999844,-0.8200000000000003
2022-09-27,32.6,32.12,31.38,30.56,29.7,1.2200000000000024,-0.480000000000004,-0.8200000000000003
2022-09-28,30.18,30.58,29.89,29.65,29.05,0.28999999999999915,0.3999999999999986,-0.240000000000002
2022-09-29,31.84,31.74,30.94,30.37,29.61,0.8999999999999986,-0.10000000000000142,-0.5700000000000003
2022-09-30,31.62,31.86,31.52,31.07,30.05,0.10000000000000142,0.23999999999999844,-0.4499999999999993
2022-10-03,30.1,30.69,29.99,29.85,29.25,0.11000000000000298,0.5899999999999999,-0.13999999999999702
2022-10-04,29.07,29.67,28.8,28.83,28.67,0.2699999999999996,0.6000000000000014,0.029999999999997584
2022-10-05,28.55,29.43,28.96,29.05,28.8,-0.41000000000000014,0.879999999999999,0.08999999999999986
2022-10-06,30.52,30.79,29.92,29.84,29.35,0.5999999999999979,0.2699999999999996,-0.08000000000000185
2022-10-07,31.36,32.1,31.2,31.02,30.21,0.16000000000000014,0.740000000000002,-0.17999999999999972
2022-10-10,32.45,32.73,32.11,31.74,30.8,0.3400000000000034,0.27999999999999403,-0.370000000000001
2022-10-11,33.63,33.36,32.75,32.18,31.18,0.8800000000000026,-0.2700000000000031,-0.5700000000000003
2022-10-12,33.57,33.13,32.17,31.78,30.9,1.3999999999999986,-0.4399999999999977,-0.39000000000000057
2022-10-13,31.94,31.8,31.05,31.0,30.3,0.8900000000000006,-0.14000000000000057,-0.05000000000000071
2022-10-14,32.02,32.45,31.93,31.59,30.82,0.09000000000000341,0.4299999999999997,-0.33999999999999986
2022-10-17,31.37,31.74,31.18,30.88,30.33,0.19000000000000128,0.36999999999999744,-0.3000000000000007
2022-10-18,30.5,30.98,30.86,30.15,29.77,-0.35999999999999943,0.4800000000000004,-0.7100000000000009
2022-10-19,30.76,31.35,30.4,29.9,30.54,0.360000000000003,0.5899999999999999,-0.5
2022-10-20,29.98,30.81,29.96,29.74,30.43,0.019999999999999574,0.8299999999999983,-0.22000000000000242
2022-10-21,29.69,30.47,29.99,29.67,30.38,-0.29999999999999716,0.7799999999999976,-0.31999999999999673
2022-10-24,29.85,30.33,29.35,29.33,30.1,0.5,0.4799999999999969,-0.020000000000003126
2022-10-25,28.46,29.29,28.19,28.4,29.34,0.2699999999999996,0.8299999999999983,0.2099999999999973
2022-10-26,27.28,28.46,27.49,27.9,28.85,-0.2099999999999973,1.1799999999999997,0.41000000000000014
2022-10-27,27.39,28.28,26.92,27.44,28.5,0.46999999999999886,0.8900000000000006,0.5199999999999996
2022-10-28,25.75,26.9,26.26,26.91,28.0,-0.5100000000000016,1.1499999999999986,0.6499999999999986
2022-10-31,25.88,26.92,25.88,26.4,27.67,0.0,1.0400000000000027,0.5199999999999996
2022-11-01,25.81,26.69,25.63,26.0,27.3,0.17999999999999972,0.8800000000000026,0.370000000000001
2022-11-02,25.86,27.22,26.45,26.7,27.8,-0.5899999999999999,1.3599999999999994,0.25
2022-11-03,25.3,26.7,25.67,26.1,27.3,-0.370000000000001,1.3999999999999986,0.4299999999999997
2022-11-04,24.55,26.39,25.53,25.84,26.99,-0.9800000000000004,1.8399999999999999,0.3099999999999987
2022-11-07,24.35,26.26,25.16,25.5,26.71,-0.8099999999999987,1.9100000000000001,0.33999999999999986
2022-11-08,25.54,27.1,26.1,26.19,27.35,-0.5600000000000023,1.5600000000000023,0.08999999999999986
2022-11-09,26.09,27.91,26.86,27.0,28.1,-0.7699999999999996,1.8200000000000003,0.14000000000000057
2022-11-10,23.53,26.18,24.63,25.68,27.15,-1.0999999999999979,2.6499999999999986,1.0500000000000007
2022-11-11,22.52,25.74,23.95,25.45,27.2,-1.4299999999999997,3.219999999999999,1.5
2022-11-14,23.73,26.13,24.24,25.38,27.15,-0.509999999999998,2.3999999999999986,1.1400000000000006
2022-11-15,24.54,26.59,24.58,25.75,27.29,-0.03999999999999915,2.0500000000000007,1.1700000000000017
2022-11-16,24.11,26.03,25.05,26.85,27.36,-0.9400000000000013,1.9200000000000017,1.8000000000000007
2022-11-17,23.93,25.83,24.77,26.67,27.23,-0.8399999999999999,1.8999999999999986,1.9000000000000021
2022-11-18,23.12,25.33,24.52,26.51,27.0,-1.3999999999999986,2.2099999999999973,1.990000000000002
2022-11-21,22.36,24.72,23.81,25.95,26.51,-1.4499999999999993,2.3599999999999994,2.1400000000000006
2022-11-22,21.29,23.83,22.95,25.27,25.88,-1.6600000000000001,2.539999999999999,2.3200000000000003
2022-11-23,20.35,23.38,22.4,24.85,25.55,-2.049999999999997,3.0299999999999976,2.450000000000003
2022-11-24,20.42,,,,,,,
2022-11-25,20.5,23.59,22.6,25.1,25.75,-2.1000000000000014,3.09,2.5
2022-11-28,22.21,24.9,23.4,25.85,26.5,-1.1899999999999977,2.6899999999999977,2.450000000000003
2022-11-29,21.89,24.65,23.04,25.47,26.16,-1.1499999999999986,2.759999999999998,2.4299999999999997
2022-11-30,20.58,23.53,22.12,24.67,25.5,-1.5400000000000027,2.950000000000003,2.5500000000000007
2022-12-01,19.84,23.31,21.57,24.34,25.25,-1.7300000000000004,3.469999999999999,2.7699999999999996
2022-12-02,19.06,22.96,21.2,23.88,24.84,-2.1400000000000006,3.900000000000002,2.6799999999999997
2022-12-05,20.75,23.89,21.69,24.3,25.22,-0.9400000000000013,3.1400000000000006,2.6099999999999994
2022-12-06,22.17,24.72,22.45,24.8,25.46,-0.2799999999999976,2.549999999999997,2.3500000000000014
2022-12-07,22.68,25.18,22.86,25.15,25.69,-0.17999999999999972,2.5,2.289999999999999
2022-12-08,22.29,24.73,22.4,24.65,25.25,-0.10999999999999943,2.4400000000000013,2.25
2022-12-09,22.83,25.21,23.1,25.1,25.62,-0.2700000000000031,2.3800000000000026,2.0
2022-12-12,25.0,25.67,23.1,24.94,25.33,1.8999999999999986,0.6700000000000017,1.8399999999999999
2022-12-13,22.55,24.29,21.69,23.95,24.65,0.8599999999999994,1.7399999999999984,2.259999999999998
2022-12-14,21.14,23.46,20.63,23.2,24.27,0.5100000000000016,2.3200000000000003,2.5700000000000003
2022-12-15,22.83,25.08,22.31,24.62,25.43,0.5199999999999996,2.25,2.3100000000000023
2022-12-16,22.62,25.15,22.45,24.68,25.64,0.1700000000000017,2.5299999999999976,2.2300000000000004
2022-12-19,22.42,25.08,22.15,24.02,25.2,0.2700000000000031,2.6599999999999966,1.870000000000001
2022-12-20,21.48,24.4,21.48,23.94,24.97,0.0,2.919999999999998,2.460000000000001
2022-12-21,20.07,23.35,23.01,24.34,25.15,-2.9400000000000013,3.280000000000001,1.3299999999999983
2022-12-22,21.97,24.78,24.26,25.3,25.99,-2.2900000000000027,2.8100000000000023,1.0399999999999991
2022-12-23,20.87,24.13,23.63,24.89,25.58,-2.759999999999998,3.259999999999998,1.2600000000000016
2022-12-26,20.87,,,,,,,
2022-12-27,21.65,24.43,23.45,24.8,25.55,-1.8000000000000007,2.780000000000001,1.3500000000000014
2022-12-28,22.14,24.58,23.55,24.76,25.54,-1.4100000000000001,2.4399999999999977,1.2100000000000009
2022-12-29,21.44,23.95,23.21,24.5,25.24,-1.7699999999999996,2.509999999999998,1.2899999999999991
2022-12-30,21.67,24.29,23.1,24.55,25.35,-1.4299999999999997,2.6199999999999974,1.4499999999999993
2023-01-02,21.67,,,,,,,
2023-01-03,22.9,24.58,23.05,24.08,24.85,-0.15000000000000213,1.6799999999999997,1.0299999999999976
2023-01-04,22.01,23.81,22.4,23.38,24.24,-0.389999999999997,1.7999999999999972,0.9800000000000004
2023-01-05,22.46,24.07,22.65,23.54,24.31,-0.18999999999999773,1.6099999999999994,0.8900000000000006
2023-01-06,21.13,23.18,22.2,22.95,23.7,-1.0700000000000003,2.0500000000000007,0.75
2023-01-09,21.97,23.74,22.27,23.08,23.71,-0.3000000000000007,1.7699999999999996,0.8099999999999987
2023-01-10,20.58,22.74,21.09,22.19,23.02,-0.5100000000000016,2.16,1.1000000000000014
2023-01-11,21.09,22.74,21.2,22.35,23.09,-0.10999999999999943,1.6499999999999986,1.1500000000000021
2023-01-12,18.83,21.58,19.82,21.25,22.3,-0.990000000000002,2.75,1.4299999999999997
2023-01-13,18.35,21.14,19.5,20.73,21.85,-1.1499999999999986,2.789999999999999,1.2300000000000004
2023-01-16,19.49,,,,,,,
2023-01-17,19.36,21.45,19.32,20.95,21.82,0.03999999999999915,2.09,1.629999999999999
2023-01-18,20.34,22.27,21.69,22.58,23.3,-1.3500000000000014,1.9299999999999997,0.889999999999997
2023-01-19,20.52,22.45,21.75,22.6,23.25,-1.2300000000000004,1.9299999999999997,0.8500000000000014
2023-01-20,19.85,21.72,21.09,22.03,22.71,-1.2399999999999984,1.8699999999999974,0.9400000000000013
2023-01-23,19.81,21.6,20.75,21.85,22.49,-0.9400000000000013,1.7900000000000027,1.1000000000000014
2023-01-24,19.2,20.91,19.95,21.0,21.73,-0.75,1.7100000000000009,1.0500000000000007
2023-01-25,19.08,20.94,19.96,21.05,21.76,-0.8800000000000026,1.860000000000003,1.0899999999999999
2023-01-26,18.73,20.7,19.67,20.83,21.5,-0.9400000000000013,1.9699999999999989,1.1599999999999966
2023-01-27,18.51,20.47,19.32,20.46,21.2,-0.8099999999999987,1.9599999999999973,1.1400000000000006
2023-01-30,19.94,21.37,20.05,20.87,21.45,-0.10999999999999943,1.4299999999999997,0.8200000000000003
2023-01-31,19.4,20.81,19.53,20.48,21.1,-0.13000000000000256,1.4100000000000001,0.9499999999999993
2023-02-01,17.87,19.97,18.75,19.96,20.7,-0.879999999999999,2.099999999999998,1.2100000000000009
2023-02-02,18.73,20.84,19.3,20.35,21.1,-0.5700000000000003,2.1099999999999994,1.0500000000000007
