date,vix,rv5,vx1,vx1_return,alt_vrp,signal,position,pnl
2021-11-11,17.66,5.516551778053036,18.76,-0.04022480131050887,12.143448221946965,-1.0,-1.0,-0.04022480131050887
2021-11-12,16.29,7.958769180941197,17.42,-0.07410797215372167,8.331230819058803,-1.0,-1.0,-0.07410797215372167
2021-11-15,16.49,7.491862406502338,17.0,-0.02440562736814078,8.99813759349766,-1.0,-1.0,-0.02440562736814078
2021-11-16,16.37,4.684651772429936,16.8,-0.01183445764700286,11.685348227570065,-1.0,-1.0,-0.01183445764700286
2021-11-17,17.11,5.807418982526364,20.27,0.18776307405469517,11.302581017473635,-1.0,-1.0,0.18776307405469517
2021-11-18,17.59,4.504247843091577,20.5,0.011282925680454081,13.085752156908423,-1.0,-1.0,0.011282925680454081
2021-11-19,17.91,4.867384901318075,20.8,0.014528100562909874,13.042615098681924,-1.0,-1.0,0.014528100562909874
2021-11-22,19.17,3.947847596300384,21.15,0.01668691878501427,15.222152403699617,-1.0,-1.0,0.01668691878501427
2021-11-23,19.38,3.665652960970785,20.56,-0.028292464905322223,15.714347039029214,-1.0,-1.0,-0.028292464905322223
2021-11-24,18.58,4.0874758262022555,20.35,-0.010266528698360311,14.492524173797744,-1.0,-1.0,-0.010266528698360311
2021-11-25,18.58,4.505513144146636,20.2,-0.007398307481444988,14.074486855853362,-1.0,-1.0,-0.007398307481444988
2021-11-26,28.62,16.91291206839447,25.9,0.24856036429833273,11.707087931605532,-1.0,-1.0,0.24856036429833273
2021-11-29,22.96,21.589101603836248,22.2,-0.15415067982725805,1.3708983961637529,-1.0,-1.0,-0.15415067982725805
2021-11-30,27.19,23.611413372926354,25.69,0.14600952224355845,3.5785866270736477,-1.0,-1.0,0.14600952224355845
2021-12-01,31.12,24.074863168686296,27.83,0.08001276441600691,7.045136831313705,-1.0,-1.0,0.08001276441600691
2021-12-02,27.95,20.542184821800987,25.94,-0.07032839664950119,7.407815178199012,-1.0,-1.0,-0.07032839664950119
2021-12-03,30.67,18.276519588368817,28.73,0.10215569410290026,12.393480411631185,-1.0,-1.0,0.10215569410290026
2021-12-06,27.18,14.855799237384554,25.85,-0.10563127203676004,12.324200762615446,-1.0,-1.0,-0.10563127203676004
2021-12-07,21.89,15.19445809059955,22.54,-0.13701909234280807,6.6955419094004505,-1.0,-1.0,-0.13701909234280807
2021-12-08,19.9,15.653482833813944,20.83,-0.07889725333874953,4.246517166186054,-1.0,-1.0,-0.07889725333874953
2021-12-09,21.58,15.10784511587086,21.57,0.03490920512818452,6.472154884129138,-1.0,-1.0,0.03490920512818452
2021-12-10,18.69,15.166385158123873,19.8,-0.08562152270057544,3.523614841876128,-1.0,-1.0,-0.08562152270057544
2021-12-13,20.31,11.020303452746157,20.58,0.03863779270541379,9.289696547253842,-1.0,-1.0,0.03863779270541379
2021-12-14,21.89,11.925074187555634,21.29,0.03391774849948437,9.964925812444367,-1.0,-1.0,0.03391774849948437
2021-12-15,19.29,17.891548709204972,19.08,-0.10959681288524736,1.3984512907950268,-1.0,-1.0,-0.10959681288524736
2021-12-16,20.57,18.506814089785923,20.42,0.06787414671637926,2.0631859102140773,-1.0,-1.0,0.06787414671637926
2021-12-17,21.57,18.559275886396655,21.07,0.03133541507957771,3.010724113603345,-1.0,-1.0,0.03133541507957771
2021-12-20,22.87,18.411291261928923,22.81,0.0793488084801992,4.458708738071078,-1.0,-1.0,0.0793488084801992
2021-12-21,21.01,15.554614899383154,21.07,-0.0793488084801992,5.455385100616848,-1.0,-1.0,-0.0793488084801992
2021-12-22,18.63,17.012547585534833,21.8,0.0340597419789459,1.6174524144651663,-1.0,-1.0,0.0340597419789459
2021-12-23,17.96,15.337019405749308,21.65,-0.006904515346544571,2.622980594250693,-1.0,-1.0,-0.006904515346544571
2021-12-27,17.68,7.89324289238436,21.01,-0.03000693959158962,9.786757107615639,-1.0,-1.0,-0.03000693959158962
2021-12-28,17.54,8.078450460650778,20.53,-0.023111283826066753,9.461549539349221,-1.0,-1.0,-0.023111283826066753
2021-12-29,16.95,8.013778245483794,20.01,-0.025655082435200427,8.936221754516206,-1.0,-1.0,-0.025655082435200427
2021-12-30,17.33,8.598424130196895,19.94,-0.00350438406194975,8.731575869803104,-1.0,-1.0,-0.00350438406194975
2021-12-31,17.22,9.284041568432462,19.67,-0.013633132132724324,7.935958431567537,-1.0,-1.0,-0.013633132132724324
2022-01-03,16.6,3.5816199638475545,18.86,-0.042051355195656726,13.018380036152447,-1.0,-1.0,-0.042051355195656726
2022-01-04,16.91,3.5377101218011306,18.87,0.0005300821751474949,13.37228987819887,-1.0,-1.0,0.0005300821751474949
2022-01-05,19.73,12.613019415442537,20.77,0.09593627850756237,7.116980584557464,-1.0,-1.0,0.09593627850756237
2022-01-06,19.61,12.848050019175016,20.85,0.00384431035678956,6.761949980824983,-1.0,-1.0,0.00384431035678956
2022-01-07,18.76,12.061002118826893,20.4,-0.021819047394640023,6.698997881173108,-1.0,-1.0,-0.021819047394640023
2022-01-10,19.4,11.858197739926908,19.9,-0.024815169119723812,7.541802260073091,-1.0,-1.0,-0.024815169119723812
2022-01-11,18.41,8.774389166449069,18.95,-0.04891580020201136,9.635610833550931,-1.0,-1.0,-0.04891580020201136
2022-01-12,17.62,8.96832603278805,18.58,-0.019718198142743226,8.65167396721195,-1.0,-1.0,-0.019718198142743226
2022-01-13,20.31,12.725610618120434,20.42,0.09442907935082756,7.584389381879564,-1.0,-1.0,0.09442907935082756
2022-01-14,19.19,12.71114791272069,19.67,-0.037420180335551834,6.478852087279311,-1.0,-1.0,-0.037420180335551834
2022-01-17,19.19,10.269099269071482,19.66,-0.0005085176819474846,8.920900730928519,-1.0,-1.0,-0.0005085176819474846
2022-01-18,22.79,14.696994162101362,22.62,0.14024835596895402,8.093005837898637,-1.0,-1.0,0.14024835596895402
2022-01-19,23.85,14.254658009817122,24.07,0.06213178110700612,9.59534199018288,-1.0,-1.0,0.06213178110700612
2022-01-20,25.59,12.726594704292435,24.97,0.036708852496701194,12.863405295707565,-1.0,-1.0,0.036708852496701194
2022-01-21,28.85,12.27178829524123,27.31,0.0895778311939317,16.578211704758772,-1.0,-1.0,0.0895778311939317
2022-01-24,29.9,15.87573494084589,28.07,0.027448454888177487,14.024265059154109,-1.0,-1.0,0.027448454888177487
2022-01-25,31.16,15.67908820945703,28.16,0.0032011409160506155,15.48091179054297,-1.0,-1.0,0.0032011409160506155
2022-01-26,31.96,16.104900294538336,28.63,0.016552587820182207,15.855099705461665,-1.0,-1.0,0.016552587820182207
2022-01-27,30.49,11.185616206323399,28.83,0.006961392540286937,19.3043837936766,-1.0,-1.0,0.006961392540286937
2022-01-28,27.66,18.339746297818543,26.87,-0.07040608902291101,9.320253702181457,-1.0,-1.0,-0.07040608902291101
2022-01-31,24.83,18.87277982096768,24.85,-0.07815267008476212,5.957220179032319,-1.0,-1.0,-0.07815267008476212
2022-02-01,21.96,18.94466290099896,22.75,-0.08829260714567821,3.015337099001041,-1.0,-1.0,-0.08829260714567821
2022-02-02,22.09,17.68990157021191,22.03,-0.03215998458270741,4.400098429788091,-1.0,-1.0,-0.03215998458270741
2022-02-03,24.35,16.354406412827995,25.73,0.15525246547940075,7.9955935871720065,-1.0,-1.0,0.15525246547940075
2022-02-04,23.22,18.1118352033241,24.26,-0.05882872277774842,5.108164796675897,-1.0,-1.0,-0.05882872277774842
2022-02-07,22.86,5.918048997009908,23.65,-0.025465788577962556,16.94195100299009,-1.0,-1.0,-0.025465788577962556
2022-02-08,21.44,9.734330431222014,22.31,-0.05832810649350062,11.705669568777987,-1.0,-1.0,-0.05832810649350062
2022-02-09,19.96,12.518261971051325,21.16,-0.05292240145434235,7.441738028948675,-1.0,-1.0,-0.05292240145434235
2022-02-10,23.91,20.458934932138344,24.22,0.13506613113484756,3.4510650678616557,-1.0,-1.0,0.13506613113484756
2022-02-11,27.36,22.678920898878584,27.81,0.13821693012092728,4.681079101121416,-1.0,-1.0,0.13821693012092728
2022-02-14,28.33,20.407670639172697,28.34,0.018878566016660603,7.922329360827302,-1.0,-1.0,0.018878566016660603
2022-02-15,25.7,20.014953503971245,25.38,-0.11031277197629263,5.685046496028754,-1.0,-1.0,-0.11031277197629263
2022-02-16,24.29,14.992459211880202,24.47,-0.03651358483166156,9.297540788119797,-1.0,-1.0,-0.03651358483166156
2022-02-17,28.11,17.31381715061878,27.57,0.11928034758112549,10.796182849381218,-1.0,-1.0,0.11928034758112549
2022-02-18,27.75,17.7200136896344,28.15,0.020819129549993765,10.0299863103656,-1.0,-1.0,0.020819129549993765
2022-02-22,28.81,18.312916700861248,27.96,-0.006772437220089689,10.497083299138751,-1.0,-1.0,-0.006772437220089689
2022-02-23,31.02,21.170929411306997,29.67,0.059361516937121106,9.849070588693003,-1.0,-1.0,0.059361516937121106
2022-02-24,30.32,24.50262547825765,28.55,-0.038479498200711504,5.817374521742352,-1.0,-1.0,-0.038479498200711504
2022-02-25,27.59,33.077932252354046,27.26,-0.04623650983363259,-5.487932252354046,0.0,-1.0,-0.04623650983363259
2022-02-28,30.15,38.899230845420824,28.62,0.04868534785991807,-8.749230845420826,0.0,0.0,-0.0
2022-03-01,33.32,34.60021602775462,32.12,0.11537311495025637,-1.2802160277546193,0.0,0.0,-0.0
2022-03-02,30.74,34.99545892671967,29.61,-0.08136674696506097,-4.2554589267196725,0.0,0.0,0.0
2022-03-03,30.48,28.78787956100069,29.91,0.010080730528356785,1.6921204389993107,-1.0,0.0,-0.0
2022-03-04,31.98,24.523839935805924,31.53,0.05274660091511274,7.456160064194076,-1.0,-1.0,0.05274660091511274
2022-03-07,36.45,20.314333692047732,34.81,0.09896522826637799,16.13566630795227,-1.0,-1.0,0.09896522826637799
2022-03-08,35.13,11.795311403541245,33.92,-0.02589989089964506,23.334688596458758,-1.0,-1.0,-0.02589989089964506
2022-03-09,32.45,27.82490003576074,32.12,-0.05452592184514149,4.625099964239261,-1.0,-1.0,-0.05452592184514149
2022-03-10,30.23,27.0321640401579,30.42,-0.05437860224741442,3.1978359598420987,-1.0,-1.0,-0.05437860224741442
2022-03-11,30.75,27.50903695291556,31.0,0.018886917653999635,3.2409630470844384,-1.0,-1.0,0.018886917653999635
2022-03-14,31.77,25.387402990649438,31.8,0.02547908530098475,6.382597009350562,-1.0,-1.0,0.02547908530098475
2022-03-15,29.83,20.855998441063388,30.73,-0.034226913643737866,8.97400155893661,-1.0,-1.0,-0.034226913643737866
2022-03-16,26.67,27.653613246971155,27.54,-0.10959988284188427,-0.9836132469711529,0.0,-1.0,-0.10959988284188427
2022-03-17,25.67,22.41498442782183,27.11,-0.01573682978993496,3.25501557217817,-1.0,0.0,0.0
2022-03-18,23.87,22.760336208705894,25.64,-0.055749031458104614,1.109663791294107,-1.0,-1.0,-0.055749031458104614
2022-03-21,23.53,16.524465230798054,25.48,-0.006259801348506677,7.005534769201947,-1.0,-1.0,-0.006259801348506677
2022-03-22,22.94,10.289346088456993,25.0,-0.019018005835762075,12.650653911543008,-1.0,-1.0,-0.019018005835762075
2022-03-23,23.57,17.27382252554554,24.89,-0.004409708488700037,6.29617747445446,-1.0,-1.0,-0.004409708488700037
2022-03-24,21.67,18.647334482088738,24.27,-0.025225096640990596,3.022665517911264,-1.0,-1.0,-0.025225096640990596
2022-03-25,20.81,17.742235579416874,23.46,-0.03394417651318049,3.0677644205831243,-1.0,-1.0,-0.03394417651318049
2022-03-28,19.63,16.168370918831325,22.99,-0.020237504450239197,3.461629081168674,-1.0,-1.0,-0.020237504450239197
2022-03-29,18.9,9.513857377779113,21.75,-0.055445581240397335,9.386142622220886,-1.0,-1.0,-0.055445581240397335
2022-03-30,19.33,11.364242008667153,22.07,0.014605462733952024,7.965757991332845,-1.0,-1.0,0.014605462733952024
2022-03-31,20.56,15.853723339532113,23.47,0.06150378959428737,4.706276660467886,-1.0,-1.0,0.06150378959428737
2022-04-01,19.63,15.761835564653751,22.33,-0.04979194401086584,3.868164435346248,-1.0,-1.0,-0.04979194401086584
2022-04-04,18.57,12.414999221867737,20.96,-0.06331520639922505,6.155000778132264,-1.0,-1.0,-0.06331520639922505
2022-04-05,21.03,13.957655174253963,23.26,0.10411928763767708,7.072344825746038,-1.0,-1.0,0.10411928763767708
2022-04-06,22.1,14.516624168676687,23.7,0.01873990105056711,7.583375831323314,-1.0,-1.0,0.01873990105056711
2022-04-07,21.55,17.085042735685064,22.98,-0.030850775720475898,4.464957264314936,-1.0,-1.0,-0.030850775720475898
2022-04-08,21.16,17.168792749842034,22.85,-0.0056731550803958974,3.9912072501579665,-1.0,-1.0,-0.0056731550803958974
2022-04-11,24.37,15.741317209799071,24.7,0.07785212629371774,8.62868279020093,-1.0,-1.0,0.07785212629371774
2022-04-12,24.26,14.039366963719765,25.06,0.014469705833990432,10.220633036280237,-1.0,-1.0,0.014469705833990432
2022-04-13,21.82,13.284446757581673,22.69,-0.0993486506761716,8.535553242418327,-1.0,-1.0,-0.0993486506761716
2022-04-14,22.7,14.630507042529612,23.42,0.031666059377820854,8.069492957470388,-1.0,-1.0,0.031666059377820854
2022-04-18,22.17,15.47773212257517,22.95,-0.020272421663017237,6.6922678774248325,-1.0,-1.0,-0.020272421663017237
2022-04-19,21.37,16.27375335122889,21.15,-0.0816780310142673,5.09624664877111,-1.0,-1.0,-0.0816780310142673
2022-04-20,20.32,16.044930851901558,22.99,0.08341943328280355,4.275069148098442,-1.0,-1.0,0.08341943328280355
2022-04-21,22.68,21.5186383528303,24.69,0.07133896458199773,1.1613616471696986,-1.0,-1.0,0.07133896458199773
2022-04-22,28.21,29.934437453695708,27.99,0.12544900017027416,-1.7244374536957068,0.0,-1.0,0.12544900017027416
2022-04-25,27.02,27.01770193968112,27.26,-0.026426877258975523,0.00229806031887847,-1.0,0.0,0.0
2022-04-26,33.52,27.321994000298865,30.3,0.10572728624693672,6.198005999701138,-1.0,-1.0,0.10572728624693672
2022-04-27,31.6,30.57756695656646,30.82,0.017016117376646545,1.0224330434335407,-1.0,-1.0,0.017016117376646545
2022-04-28,29.99,24.8367254802711,29.24,-0.05262619501039234,5.1532745197289,-1.0,-1.0,-0.05262619501039234
2022-04-29,33.4,30.527596448970552,31.65,0.07920051370860781,2.8724035510294463,-1.0,-1.0,0.07920051370860781
2022-05-02,32.34,22.856109685135397,30.95,-0.022365149459580458,9.483890314864606,-1.0,-1.0,-0.022365149459580458
2022-05-03,29.25,22.12262121355258,28.89,-0.06887748465246091,7.127378786447419,-1.0,-1.0,-0.06887748465246091
2022-05-04,25.42,29.73881785068982,25.76,-0.11467261324199107,-4.318817850689818,0.0,-1.0,-0.11467261324199107
2022-05-05,31.2,34.136910399719724,31.33,0.19575320372794724,-2.936910399719725,0.0,0.0,-0.0
2022-05-06,30.19,34.82081972604755,30.81,-0.016736792355523722,-4.630819726047552,0.0,0.0,0.0
2022-05-09,34.75,35.05409964828727,33.82,0.09321303086185795,-0.30409964828727,0.0,0.0,-0.0
2022-05-10,32.99,19.70298598548455,32.25,-0.04753430022865279,13.287014014515453,-1.0,0.0,0.0
2022-05-11,32.56,10.604668214699744,32.16,-0.002794598931016079,21.95533178530026,-1.0,-1.0,-0.002794598931016079
2022-05-12,31.77,12.815302843039694,31.25,-0.028704068128354798,18.954697156960307,-1.0,-1.0,-0.028704068128354798
2022-05-13,28.87,22.868884543401155,28.82,-0.08094978561103483,6.001115456598846,-1.0,-1.0,-0.08094978561103483
2022-05-16,27.47,18.60365413108506,27.59,-0.04361620234218133,8.866345868914937,-1.0,-1.0,-0.04361620234218133
2022-05-17,26.1,17.873649495683704,26.6,-0.0365421724415409,8.226350504316297,-1.0,-1.0,-0.0365421724415409
2022-05-18,30.96,42.967943815193486,31.52,0.16971104920202462,-12.007943815193485,0.0,-1.0,0.16971104920202462
2022-05-19,29.35,39.60870944959383,29.29,-0.07337610415003626,-10.25870944959383,0.0,0.0,0.0
2022-05-20,29.43,38.72994155915423,29.42,0.004428554333649526,-9.299941559154227,0.0,0.0,-0.0
2022-05-23,28.48,35.95130714507645,29.08,-0.011624062507972877,-7.471307145076448,0.0,0.0,0.0
2022-05-24,29.45,5.746916227718027,29.19,0.003775532200704923,23.70308377228197,-1.0,0.0,-0.0
2022-05-25,28.37,5.728309309483693,28.49,-0.024273036356206923,22.641690690516306,-1.0,-1.0,-0.024273036356206923
2022-05-26,27.5,12.953277490040053,28.06,-0.015208073835502045,14.546722509959947,-1.0,-1.0,-0.015208073835502045
2022-05-27,25.72,18.93597511161464,26.87,-0.04333465204691489,6.78402488838536,-1.0,-1.0,-0.04333465204691489
2022-05-31,26.19,23.428520386000397,26.41,-0.017267696318358894,2.7614796139996045,-1.0,-1.0,-0.017267696318358894
2022-06-01,25.69,25.029895991890182,26.19,-0.008365067789420255,0.6601040081098191,-1.0,-1.0,-0.008365067789420255
2022-06-02,24.72,22.329184358395967,25.6,-0.022785307034103752,2.390815641604032,-1.0,-1.0,-0.022785307034103752
2022-06-03,24.79,25.817908995571603,25.96,0.013964540350372534,-1.0279089955716039,0.0,-1.0,0.013964540350372534
2022-06-06,25.07,25.619085263061393,25.59,-0.014355241664191887,-0.5490852630613929,0.0,0.0,0.0
2022-06-07,24.02,22.862990903167095,24.68,-0.03620845113451043,1.1570090968329048,-1.0,0.0,0.0
2022-06-08,23.96,14.920744646288817,24.7,0.0008100445967444969,9.039255353711184,-1.0,-1.0,0.0008100445967444969
2022-06-09,26.09,18.87497400274431,26.42,0.06731805546024772,7.21502599725569,-1.0,-1.0,0.06731805546024772
2022-06-10,27.75,25.15245453208148,28.29,0.06838708621929657,2.5975454679185184,-1.0,-1.0,0.06838708621929657
2022-06-13,34.02,15.704127345359955,33.47,0.16814112990975927,18.315872654640046,-1.0,-1.0,0.16814112990975927
2022-06-14,32.69,18.914113358288727,32.58,-0.026950912049335862,13.77588664171127,-1.0,-1.0,-0.026950912049335862
2022-06-15,29.62,29.682982596041256,30.03,-0.08150172117866017,-0.06298259604125533,0.0,-1.0,-0.08150172117866017
2022-06-16,32.95,33.56501750394983,31.92,0.061035890586369046,-0.6150175039498293,0.0,0.0,-0.0
2022-06-17,31.13,34.402770482917724,30.9,-0.03247658867790859,-3.272770482917725,0.0,0.0,0.0
2022-06-21,30.19,32.626314440851715,30.32,-0.018948623129528386,-2.4363144408517137,0.0,0.0,0.0
2022-06-22,28.95,12.177766447470754,29.01,-0.04416696264085829,16.772233552529244,-1.0,0.0,0.0
2022-06-23,29.05,11.793118955426344,29.01,0.0,17.256881044573657,-1.0,-1.0,0.0
2022-06-24,27.23,23.13358458170863,28.48,-0.01843851158953802,4.096415418291372,-1.0,-1.0,-0.01843851158953802
2022-06-27,26.95,25.312823237190642,27.41,-0.03829417622908027,1.6371767628093572,-1.0,-1.0,-0.03829417622908027
2022-06-28,28.36,31.79530589854382,28.33,0.033013403527730745,-3.4353058985438203,0.0,-1.0,0.033013403527730745
2022-06-29,28.16,31.61743285436454,28.33,0.0,-3.4574328543645407,0.0,0.0,-0.0
2022-06-30,28.71,13.80122915804165,28.56,0.008085823628958266,14.90877084195835,-1.0,0.0,-0.0
2022-07-01,26.7,17.894848307235584,27.69,-0.03093580028851317,8.805151692764415,-1.0,-1.0,-0.03093580028851317
2022-07-05,27.54,12.902878537469661,27.73,0.0014435224448163808,14.637121462530338,-1.0,-1.0,0.0014435224448163808
2022-07-06,26.73,11.508486404325623,27.2,-0.01929788632573537,15.221513595674377,-1.0,-1.0,-0.01929788632573537
2022-07-07,26.08,12.400947427233637,26.85,-0.012951152347077777,13.679052572766361,-1.0,-1.0,-0.012951152347077777
2022-07-08,24.64,10.842188946765665,26.05,-0.03024805275549758,13.797811053234335,-1.0,-1.0,-0.03024805275549758
2022-07-11,26.17,12.485577797630015,27.19,0.04283149044500334,13.684422202369987,-1.0,-1.0,0.04283149044500334
2022-07-12,27.29,14.281203855185073,27.39,0.007328724630607297,13.008796144814927,-1.0,-1.0,0.007328724630607297
2022-07-13,26.82,9.337588972618324,26.86,-0.019539792179894988,17.482411027381676,-1.0,-1.0,-0.019539792179894988
2022-07-14,26.4,13.122711256128111,26.87,0.00037223153230803163,13.277288743871887,-1.0,-1.0,0.00037223153230803163
2022-07-15,24.23,19.318460989801956,25.21,-0.06376968142757145,4.9115390101980445,-1.0,-1.0,-0.06376968142757145
2022-07-18,25.3,17.28326252614289,25.7,0.019250250701345895,8.016737473857109,-1.0,-1.0,0.019250250701345895
2022-07-19,24.5,20.114410846407274,24.83,-0.034438392381098915,4.385589153592726,-1.0,-1.0,-0.034438392381098915
2022-07-20,23.88,20.47123454797692,26.27,0.05637500417737318,3.4087654520230792,-1.0,-1.0,0.05637500417737318
2022-07-21,23.11,19.488018456090916,25.74,-0.02038140152946788,3.621981543909083,-1.0,-1.0,-0.02038140152946788
2022-07-22,23.03,21.050670799007072,25.5,-0.00936775000360024,1.9793292009929289,-1.0,-1.0,-0.00936775000360024
2022-07-25,23.36,7.4459326812312625,25.21,-0.01143771096455204,15.914067318768737,-1.0,-1.0,-0.01143771096455204
2022-07-26,24.69,7.085269140331292,25.95,0.028930868412069266,17.60473085966871,-1.0,-1.0,0.028930868412069266
2022-07-27,23.24,13.364617137904899,25.0,-0.03729578474369699,9.8753828620951,-1.0,-1.0,-0.03729578474369699
2022-07-28,22.33,16.07341508144019,23.67,-0.054667401342308075,6.25658491855981,-1.0,-1.0,-0.054667401342308075
2022-07-29,21.33,14.325137406956173,23.42,-0.01061806535632126,7.004862593043825,-1.0,-1.0,-0.01061806535632126
2022-08-01,22.84,15.957272818334056,24.21,0.03317541278039604,6.882727181665944,-1.0,-1.0,0.03317541278039604
2022-08-02,23.93,16.020034246735605,24.61,0.01638709345299727,7.9099657532643946,-1.0,-1.0,0.01638709345299727
2022-08-03,21.95,13.126642601394787,23.16,-0.06072621169816994,8.823357398605213,-1.0,-1.0,-0.06072621169816994
2022-08-04,21.44,11.882284636607425,23.2,0.0017256259674698349,9.557715363392576,-1.0,-1.0,0.0017256259674698349
2022-08-05,21.15,11.677064583820927,22.45,-0.032861664484001185,9.472935416179071,-1.0,-1.0,-0.032861664484001185
2022-08-08,21.29,10.758330889173715,22.66,0.009310641411596876,10.531669110826284,-1.0,-1.0,0.009310641411596876
2022-08-09,21.77,6.30403424854446,22.99,0.014458083175230119,15.465965751455538,-1.0,-1.0,0.014458083175230119
2022-08-10,19.74,16.440497713573972,21.35,-0.07400759910045673,3.2995022864260264,-1.0,-1.0,-0.07400759910045673
2022-08-11,20.2,15.861492176124,21.5,0.007001195458983478,4.338507823875998,-1.0,-1.0,0.007001195458983478
2022-08-12,19.53,16.86933182299596,21.19,-0.014523562853409278,2.660668177004041,-1.0,-1.0,-0.014523562853409278
2022-08-15,19.95,15.400387549240676,20.43,-0.03652496345067702,4.549612450759323,-1.0,-1.0,-0.03652496345067702
2022-08-16,19.69,11.07666167129399,20.0,-0.02127213527553984,8.61333832870601,-1.0,-1.0,-0.02127213527553984
2022-08-17,19.9,14.61697883141685,23.28,0.15186234930924636,5.283021168583149,-1.0,-1.0,0.15186234930924636
2022-08-18,19.56,9.591454987276746,23.0,-0.012100406934087538,9.968545012723252,-1.0,-1.0,-0.012100406934087538
2022-08-19,20.6,13.853497617829955,24.1,0.04671762456745965,6.746502382170046,-1.0,-1.0,0.04671762456745965
2022-08-22,23.8,11.669715354306314,25.82,0.0689375449218872,12.130284645693687,-1.0,-1.0,0.0689375449218872
2022-08-23,24.11,11.6274435948027,25.33,-0.019159921404912517,12.482556405197299,-1.0,-1.0,-0.019159921404912517
2022-08-24,22.82,11.704225199338698,24.35,-0.03945761448498519,11.115774800661303,-1.0,-1.0,-0.03945761448498519
2022-08-25,21.78,15.729636125680496,23.6,-0.03128513749703421,6.050363874319505,-1.0,-1.0,-0.03128513749703421
2022-08-26,25.56,30.184566301352106,26.18,0.10374904845018929,-4.6245663013521074,0.0,-1.0,0.10374904845018929
2022-08-29,26.21,31.397972945226893,26.03,-0.005746041475279906,-5.187972945226893,0.0,0.0,0.0
2022-08-30,26.21,30.92362838356117,26.46,0.01638443968033565,-4.7136283835611685,0.0,0.0,-0.0
2022-08-31,25.87,25.370006332557065,25.79,-0.025647338793556074,0.4999936674429364,-1.0,0.0,0.0
2022-09-01,25.56,17.031365320998184,25.62,-0.006613523424665146,8.528634679001815,-1.0,-1.0,-0.006613523424665146
2022-09-02,25.47,17.330367682440535,25.94,0.012412882419709614,8.139632317559464,-1.0,-1.0,0.012412882419709614
2022-09-06,26.91,11.776949011260884,26.76,0.031122056371729823,15.133050988739116,-1.0,-1.0,0.031122056371729823
2022-09-07,24.64,17.47580978872088,24.9,-0.07204043178936592,7.16419021127912,-1.0,-1.0,-0.07204043178936592
2022-09-08,23.61,15.732067430923829,24.32,-0.02356874637269568,7.877932569076171,-1.0,-1.0,-0.02356874637269568
2022-09-09,22.79,16.672532898976357,23.95,-0.015330733241042171,6.117467101023642,-1.0,-1.0,-0.015330733241042171
2022-09-12,23.87,9.358749572590847,23.92,-0.001253394774492822,14.511250427409154,-1.0,-1.0,-0.001253394774492822
2022-09-13,27.27,37.5968644597313,26.75,0.11181954425958418,-10.3268644597313,0.0,-1.0,0.11181954425958418
2022-09-14,26.16,36.95796095771474,26.42,-0.012413174247836167,-10.79796095771474,0.0,0.0,0.0
2022-09-15,26.27,34.87767540882585,26.36,-0.0022735894598726603,-8.607675408825852,0.0,0.0,0.0
2022-09-16,26.3,33.85011414683603,26.22,-0.005325231298753064,-7.550114146836027,0.0,0.0,0.0
2022-09-19,25.76,18.379128348837472,25.78,-0.016923480824512005,7.380871651162529,-1.0,0.0,0.0
2022-09-20,27.16,20.250773097725038,27.0,0.04623786849328759,6.909226902274963,-1.0,-1.0,0.04623786849328759
2022-09-21,27.99,22.93122128903648,28.2,0.04348511193973881,5.058778710963519,-1.0,-1.0,0.04348511193973881
2022-09-22,27.35,23.128437209034082,28.1,-0.003552401604367983,4.221562790965919,-1.0,-1.0,-0.003552401604367983
2022-09-23,29.92,22.01389566488487,29.86,0.06075021577134443,7.906104335115131,-1.0,-1.0,0.06075021577134443
2022-09-26,32.26,16.535817946755298,30.92,0.034883431608176974,15.7241820532447,-1.0,-1.0,0.034883431608176974
2022-09-27,32.6,10.87753176984891,31.38,0.014767523585665021,21.722468230151094,-1.0,-1.0,0.014767523585665021
2022-09-28,30.18,20.434987361643536,29.89,-0.04864677100903991,9.745012638356464,-1.0,-1.0,-0.04864677100903991
2022-09-29,31.84,19.517834301333778,30.94,0.03452586884907349,12.322165698666222,-1.0,-1.0,0.03452586884907349
2022-09-30,31.62,22.350078100626284,31.52,0.018572419844758326,9.269921899373717,-1.0,-1.0,0.018572419844758326
2022-10-03,30.1,34.8113716577121,29.99,-0.049758272228760614,-4.7113716577121,0.0,-1.0,-0.049758272228760614
2022-10-04,29.07,37.19834388351587,28.8,-0.04048860561901746,-8.128343883515868,0.0,0.0,0.0
2022-10-05,28.55,32.98356103089026,28.96,0.005540180375615655,-4.433561030890257,0.0,0.0,-0.0
2022-10-06,30.52,32.82371443100055,29.92,0.03261158558876076,-2.3037144310005537,0.0,0.0,-0.0
2022-10-07,31.36,40.28802848181761,31.2,0.04189094170915997,-8.928028481817613,0.0,0.0,-0.0
2022-10-10,32.45,19.578901068169873,32.11,0.028749413285985792,12.87109893183013,-1.0,0.0,-0.0
2022-10-11,33.63,16.281903883688837,32.75,0.019735453979838447,17.348096116311165,-1.0,-1.0,0.019735453979838447
2022-10-12,33.57,16.291585697932558,32.17,-0.01786862083032581,17.278414302067443,-1.0,-1.0,-0.01786862083032581
2022-10-13,31.94,18.96498578664035,31.05,-0.03543553287144707,12.97501421335965,-1.0,-1.0,-0.03543553287144707
